database,group_name,group_description,group_stageDimName,group_financeDimName,group_accessGroup,name,type,description,outputValue,flipSign,ruleExpression
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6520-2501,TransformOneToOne,Education Exp,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6520-2503,TransformOneToOne,Education Exp,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6520-5506,TransformOneToOne,Education Exp,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6540-2501,TransformOneToOne,Enviro Exp,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6540-2503,TransformOneToOne,Enviro Exp,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6540-5506,TransformOneToOne,Enviro Exp,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6550-2501,TransformOneToOne,Alarm System,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6550-2503,TransformOneToOne,Alarm System,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6550-5506,TransformOneToOne,Alarm System,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6720-2500,TransformOneToOne,CC Alloc,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6720-2501,TransformOneToOne,CC Alloc,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6720-2503,TransformOneToOne,CC Alloc,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6720-5506,TransformOneToOne,CC Alloc,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-6880-5506,TransformOneToOne,Alloc Admin,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-8250-2501,TransformOneToOne,Fringe Alloc,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-8250-2503,TransformOneToOne,Fringe Alloc,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-11-8250-5506,TransformOneToOne,Fringe Alloc,MWU72055,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-13-6150-2770,TransformOneToOne,Repair Material,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-13-6390-2770,TransformOneToOne,Other Exp,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-13-6440-2770,TransformOneToOne,Stationery Supply,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-13-6460-2770,TransformOneToOne,Communication,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-13-6870-2770,TransformOneToOne,Bad Debt,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-1841-,TransformOneToOne,CC_BalSheet,CC_BalSheet,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-1846,TransformOneToOne,CC_BalSheet,CC_BalSheet,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-3040-,TransformOneToOne,Freight Out,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-5040-2109,TransformOneToOne,Packaging materials,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-5901-2109,TransformOneToOne,Inv Adjust-MAG COGS,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-5906-2109,TransformOneToOne,Inv Adjust-MAG RM CO,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-5920-2109,TransformOneToOne,Mfg vs Std-MAG COGS,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-5935-2109,TransformOneToOne,Magnasweet,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-5940-2109,TransformOneToOne,Purchase Variance,MWU67900,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6070-2088,TransformOneToOne,Freight in,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6070-2109,TransformOneToOne,Freight in,MWU60160,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6080-2088,TransformOneToOne,Operating Supplies,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6080-2095,TransformOneToOne,Operating Supplies-Mag Restr.,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6080-2109,TransformOneToOne,Operating Supplies,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6080-2706,TransformOneToOne,Adjust-MAG Other Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6080-5088,TransformOneToOne,R&D ,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6090-2088,TransformOneToOne,Water & Sewer,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6090-2109,TransformOneToOne,Water and Sewer,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6100-2088,TransformOneToOne,Steam Cost,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6110-2088,TransformOneToOne,Electricity,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6110-2109,TransformOneToOne,Electric,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6120-2088,TransformOneToOne,Gas Used,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6120-2109,TransformOneToOne,Gas,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6130-2088,TransformOneToOne,Fuel Used,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6140-2088,TransformOneToOne,Power Purchased,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6150-2088,TransformOneToOne,Repair Material,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6150-2109,TransformOneToOne,Repair Material,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6160-2088,TransformOneToOne,Repair Service,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6160-2109,TransformOneToOne,Repair Service,MWU66995,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6170-2088,TransformOneToOne,Repair Mafco Labor,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6170-2109,TransformOneToOne,Repair Mafco Labor,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6210-2088,TransformOneToOne,Labor,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6210-2095,TransformOneToOne,Labor - Mag Restr,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6210-2109,TransformOneToOne,Labor,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6220-2088,TransformOneToOne,Labor Fringe,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6220-2095,TransformOneToOne,Labor Fringe,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6220-2109,TransformOneToOne,Labor Fringe,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6270-2088,TransformOneToOne,Salary Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6270-2109,TransformOneToOne,Salary Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6270-5088,TransformOneToOne,Salary Exp,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6270-5095,TransformOneToOne,Salaries – Mag Restr,MWU74502,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6270-5109,TransformOneToOne,Sal Exp MAG Selling,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6274-2109,TransformOneToOne,Annual Incentive Plan,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6274-5088,TransformOneToOne,Annual Incentive Plan,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6274-5109,TransformOneToOne,Annual Incentive Plan,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6275-2109,TransformOneToOne,Severance,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6280-2088,TransformOneToOne,Salary Fringe,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6280-2109,TransformOneToOne,Salary Fringe,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6280-5088,TransformOneToOne,Salary Fringe,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6280-5095,TransformOneToOne,Salary Fringe,MWU74502,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6280-5109,TransformOneToOne,Salary Frng MAG Sell,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6290-2088,TransformOneToOne,Club Dues,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6310-2088,TransformOneToOne,Safety Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6320-2088,TransformOneToOne,Occup Alloc,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6320-2109,TransformOneToOne,Occup Alloc,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6330-2088,TransformOneToOne,Rent,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6330-2109,TransformOneToOne,Rent,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6330-5109,TransformOneToOne,Rent,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6330-5720,TransformOneToOne,Adj-Mag Other Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6334-,TransformOneToOne,ASC 842-Operating Le,MWU63603,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6334-2109,TransformOneToOne,ASC 842 Operating Lease,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6337-2095,TransformOneToOne,Rent-Leased property Camden,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6337-2109,TransformOneToOne,Rent-Leased Property,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6340-2088,TransformOneToOne,Depreciation,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6340-2109,TransformOneToOne,Depreciation,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6350-2088,TransformOneToOne,Taxes & Lic,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6350-2109,TransformOneToOne,Taxes & Lic,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6360-2088,TransformOneToOne,Insurance,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6370-2088,TransformOneToOne,Travel Nonded,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6370-5109,TransformOneToOne,Travel Nonded,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6370-5720,TransformOneToOne,Adjust-MAG Other Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6380-2088,TransformOneToOne,Prof Svcs R&D,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6380-2095,TransformOneToOne,Prof Svcs,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6380-2109,TransformOneToOne,Prof Svcs Mag COP,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6380-5088,TransformOneToOne,Other Outside Services,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6380-5109,TransformOneToOne,Prof Svcs,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6380-5720,TransformOneToOne,Adjust-MAG Other Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6381-2095,TransformOneToOne,Prof Svcs – Legal,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6381-5109,TransformOneToOne,Prof serv Legal MAG,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6390-2088,TransformOneToOne,Other Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6390-2109,TransformOneToOne,Other Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6390-5088,TransformOneToOne,Other Exp,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6390-5109,TransformOneToOne,Other Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6400-2088,TransformOneToOne,Meal Allow,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6410-2088,TransformOneToOne,Advertisment,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6410-2109,TransformOneToOne,Advertisment,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6410-5088,TransformOneToOne,Advertisment,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6410-5109,TransformOneToOne,Advertisment MAG,MWU72400,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6420-2088,TransformOneToOne,Guard Svc,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6420-2109,TransformOneToOne,Guard Svc,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6430-2088,TransformOneToOne,Travel,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6430-2095,TransformOneToOne,Travel Restr,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6430-2109,TransformOneToOne,Travel,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6430-5088,TransformOneToOne,R&D Travel,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6430-5109,TransformOneToOne,Travel,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6430-5720,TransformOneToOne,Adjust-MAG Other Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6440-2088,TransformOneToOne,Stationery Supply,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6440-2109,TransformOneToOne,Stationery Supply,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6440-5088,TransformOneToOne,Stationery Supply,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6440-5109,TransformOneToOne,Stationery Supply,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6450-2088,TransformOneToOne,Commission Inc,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6460-2088,TransformOneToOne,Communication,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6460-5088,TransformOneToOne,Communication,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6470-2088,TransformOneToOne,Commission Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6480-2088,TransformOneToOne,Dues & Subsc,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6480-5088,TransformOneToOne,Dues & Subsc,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6480-5109,TransformOneToOne,Dues & Subscriptions,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6490-2088,TransformOneToOne,Shutdown,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6500-2088,TransformOneToOne,Contribution Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6510-2088,TransformOneToOne,Bank Fees,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6510-5088,TransformOneToOne,Bank Fees,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6510-5109,TransformOneToOne,Bank Fees,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6520-2088,TransformOneToOne,Education Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6520-5109,TransformOneToOne,Education Exp,MWU74102,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6540-2088,TransformOneToOne,Enviro Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6540-2109,TransformOneToOne,Enviro Exp,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6550-2088,TransformOneToOne,Alarm System,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6720-2088,TransformOneToOne,CC Alloc,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-6810-2095,TransformOneToOne,Fixed Asset Retire,MWU74502,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-8155-2015,TransformOneToOne,Employer 401K Contributions,MWU66121,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-8250-2015,TransformOneToOne,Fringe Alloc,MWU66121,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-8250-2088,TransformOneToOne,Fringe Alloc,MWU63602,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-8250-2095,TransformOneToOne,Fringe Alloc – Mag Restr,MWU66113,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-14-8250-5088,TransformOneToOne,Fringe Alloc,MWU76011,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6270-5093,TransformOneToOne,Salary Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6280-5093,TransformOneToOne,Salary Fringe,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6340-2000,TransformOneToOne,Depreciation,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6340-2090,TransformOneToOne,Depreciation,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6350-5093,TransformOneToOne,Taxes & Lic,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6360-5093,TransformOneToOne,Insurance,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6370-5093,TransformOneToOne,Travel Nonded,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6380-5093,TransformOneToOne,Prof Svcs,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6381-5093,TransformOneToOne,Prof Svcs - Legal,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6382-5093,TransformOneToOne,Prof serv - audit,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6390-,TransformOneToOne,Other Expense,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6390-0093,TransformOneToOne,Other Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6390-5093,TransformOneToOne,Other Exp Pneumo,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6430-5093,TransformOneToOne,Travel,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6500-5093,TransformOneToOne,Contribution Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6510-5093,TransformOneToOne,Bank Fees Pneumo,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6880-5093,TransformOneToOne,Alloc Admin,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6881-,TransformOneToOne,,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6881-5094,TransformOneToOne,IC Beneficial Services,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6882-,TransformOneToOne,,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6883-,TransformOneToOne,,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6884-,TransformOneToOne,,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6885-,TransformOneToOne,,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-6886-,TransformOneToOne,,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-7900-5093,TransformOneToOne,Pension Top Hat,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-8010-5093,TransformOneToOne,FICA Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-8030-5093,TransformOneToOne,Unemployment Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-8120-5093,TransformOneToOne,Vacation Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-15-8140-5093,TransformOneToOne,Pension Exp,MWU73545,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-16-6340-2000,TransformOneToOne,Depreciation,MWU63601,false,
US,UD3_Chempax_MAFCO,UD3_Chempax,U3,DetailCostCenter,Everyone,30-16-6340-2090,TransformOneToOne,Depreciation,MWU63601,false,
